Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
1020000,1.3916376,0.00019849824,-3.7674307090839227,149.58461538461538,-1.5614244,-3.7674307573300143
1030000,1.3913058,0.00019749875,-2.571580466301828,250.4878048780488,-0.68523085,-2.878455030824989
1040000,1.3907403,0.00019649882,-3.790452127753625,200.2826086956522,-1.3787073,-3.5033489461750427
1050000,1.3900805,0.00019549952,-4.17479665071005,171.96666666666667,-1.5585486,-4.174796670302749
1060000,1.389603,0.00019449844,-1.6389054155146534,181.38181818181818,-0.62196517,-1.638905447179621
1070000,1.3894402,0.00019349855,-3.8391817663531667,199.63636363636363,-1.1685511,-3.839181801642884
1080000,1.3897868,0.00019250224,-0.27495170375412525,185.6551724137931,-0.7441035,-0.2749517047456626
1090000,1.3896656,0.00019150277,-2.9318518207917266,151.66666666666666,-1.0021572,-2.9318518529611604
1100000,1.3896993,0.00019049698,-2.4989282678390463,231.0566037735849,-1.1149455,-2.498928303215301
1110000,1.389593,0.00018950437,-2.3906444175367207,165.72222222222223,-0.91822696,-2.390644437736935
1120000,1.3891832,0.00018850877,-2.1734366372227667,170.56666666666666,-1.3052804,-2.173436668763558
1130000,1.388887,0.00018750392,-2.6556784387831165,122.0126582278481,-1.3909516,-2.6556784262574173
1140000,1.3890845,0.00018649902,-4.8027781174634585,163.8181818181818,-1.5739526,-4.802778123522347
1150000,1.3890097,0.00018549607,-3.3672070189269587,129.72941176470587,-1.5071523,-3.367207023413742
1160000,1.3883306,0.00018449932,-3.3818911654936312,144.13235294117646,-1.615093,-3.3818911706261776
1170000,1.3882029,0.00018349514,-3.329506592883263,160.23333333333332,-1.5357456,-3.3295066071053347
1180000,1.3877469,0.00018249577,-2.7001540848305905,156.60655737704917,-1.1267512,-2.700154110056455
1190000,1.3872206,0.00018149853,-2.1223814440804913,175.16666666666666,-1.0679606,-2.1223814698557057
1200000,1.387144,0.00018049873,-2.62419994422951,159.98461538461538,-1.2036219,-2.6241999582602427
1210000,1.3873903,0.0001794975,-1.3698391731390183,190.33333333333334,-0.68977684,-1.3698392082370965
1220000,1.3874613,0.00017849657,-1.5241836237683133,194.3877551020408,-0.52403075,-1.5241836794480985
1230000,1.3874834,0.00017749323,-0.3560338691942457,183.6271186440678,-0.47072336,-0.2728448128648873
1240000,1.3873395,0.0001765052,-3.124946198669443,137.73134328358208,-1.040811,-3.155182335744886
1250000,1.3869084,0.00017550724,0.5021599946683273,194.56,-0.120909326,0.6161265424927886
1260000,1.3864896,0.00017450149,-1.778441905006466,162.83870967741936,-0.7538966,-1.830882482703716
1270000,1.3861182,0.00017350102,-1.3185545426511618,179.25,-0.40265957,-1.3185545605691997
1280000,1.3854194,0.00017249412,-2.5307293716537327,174.94117647058823,-0.8096561,-2.4930029870636425
1290000,1.3849728,0.00017149284,-2.7030729160115525,133.28378378378378,-0.8862105,-2.7344772838552793
1300000,1.385411,0.00017049834,-3.3805151908319067,157.5593220338983,-0.71575,-3.3805151545142724
1310000,1.3857154,0.00016949621,-0.3066470381625764,157.0735294117647,-0.061567172,-0.3066471165374798
1320000,1.3855102,0.00016849677,-1.8862513078540262,127.43243243243244,-0.96906465,-2.0476903753125506
1330000,1.3853303,0.00016750062,-1.7844775649128175,140.34328358208955,-0.7090888,-1.561199963426412
1340000,1.3850521,0.0001664981,-1.7455181646809885,152.13636363636363,-0.76969904,-1.794999992780721
1350000,1.3847508,0.00016550528,-3.0286872695810096,139.11267605633802,-1.1382127,-3.028687303334894
1360000,1.3845456,0.00016451428,-2.2306656593164957,138.83582089552237,-0.8678377,-2.2306656926425537
1370000,1.3843986,0.00016350935,-2.4599312920290144,144.17910447761193,-1.0388336,-2.459931317994844
1380000,1.384558,0.00016249658,-2.9080181443449957,121.9659090909091,-1.4107542,-2.908018152229488
1390000,1.3843251,0.00016150258,-2.575817181937525,159.39655172413794,-0.66107416,-2.5758171771363965
1400000,1.3837924,0.00016050489,-2.1727973386755606,131.14473684210526,-1.0683279,-2.172797356094969
1410000,1.3835261,0.0001595081,-2.3775476523961587,144.4,-0.84029496,-2.377547712967946
1420000,1.3838065,0.00015850978,-1.9760929257412192,142.71830985915494,-0.8339119,-1.932117157855204
1430000,1.3840461,0.00015750653,-2.4645790588492944,148.70149253731344,-1.0593368,-2.5026646964251995
1440000,1.3839211,0.00015650663,-3.2434221803365895,184.88888888888889,-0.8151571,-3.2434222121481544
1450000,1.3838463,0.00015550885,-2.0072298015453924,139.16417910447763,-0.9565321,-2.007229827678026
1460000,1.38338,0.00015450777,-2.872536936644082,130.7123287671233,-1.3395786,-2.872536962673272
1470000,1.3825438,0.00015350642,-2.61690132665238,149.71830985915494,-0.8382271,-2.6169013149091893
1480000,1.3821999,0.0001525064,-1.8818434500675378,140.44927536231884,-0.8275007,-1.8818434249015823
1490000,1.3819709,0.00015149744,-1.7024392533889372,181.58928571428572,-0.7186752,-1.6415490532463246
1500000,1.3815377,0.00015050556,-0.650382088042045,125.83582089552239,-0.56956595,-0.7151029421126142
1510000,1.3813057,0.00014949404,-1.0999866005261234,180.38333333333333,-0.24635799,-1.0999866728981336
1520000,1.3812624,0.00014849419,-1.7507974715757881,123.725,-0.64622664,-1.7080708860973768
1530000,1.3809972,0.00014750435,-2.8659287541552243,151.5593220338983,-1.334344,-2.903599929685394
1540000,1.3800465,0.00014649983,-1.9871915128691988,153.67605633802816,-0.8427719,-1.9436113962105341
1550000,1.3795589,0.00014549251,-1.0273533743863594,134.6986301369863,-0.6394901,-1.081548582057695
1560000,1.3793861,0.00014449941,-1.9834467431708696,172.10638297872342,-0.52499866,-1.9834467107628255
1570000,1.3787516,0.00014349565,-2.087403136830304,179.68253968253967,-0.82228696,-2.2778225577166005
1580000,1.3787457,0.00014249318,-1.4691507873453626,155.19672131147541,-0.54963565,-1.2887032041626592
1590000,1.3790137,0.0001414992,-0.770236926439863,152.26153846153846,-0.50981855,-0.770236970942754
1600000,1.3787384,0.00014050634,-1.2921742106787861,146.9142857142857,-0.49745956,-1.4514985296173373
1610000,1.378431,0.00013950364,-0.9028285891197774,185.3877551020408,-0.23884642,-0.6907480525970459
1620000,1.3781005,0.0001384972,-2.452708732450111,169.21052631578948,-0.83982253,-2.452708733251743
1630000,1.3776389,0.000137501,-0.25203279259263495,167.29508196721312,-0.038901277,-0.42095009063680966
1640000,1.3772807,0.00013650372,-1.7218130842370332,161.81967213114754,-0.74173075,-1.7206196320838616
1650000,1.3771248,0.00013549918,-1.472508189791325,158.45901639344262,-0.28151017,-1.2905290228945594
1660000,1.3771088,0.00013450136,-0.8626485412108845,146.0142857142857,-0.5238155,-0.8626485692603247
1670000,1.3770559,0.00013349754,-1.745922484737821,118.9,-0.9895992,-1.7459225252270698
1680000,1.3767601,0.0001325028,-0.20307943262223613,132.34246575342465,-0.09303768,-0.20307941734790802
1690000,1.3764085,0.0001315001,0.8382061530047884,159.13846153846154,0.2266733,0.8382061082583208
1700000,1.3764166,0.00013049798,-3.0382780790932884,145.234375,-0.8334924,-3.0382781156804413
1710000,1.3764625,0.00012949831,0.6316105467144792,155.35087719298247,0.05832929,0.6316105503784982
1720000,1.3761796,0.00012849724,0.057110161385566426,157.6231884057971,-0.08435372,0.05711011782936428
1730000,1.3760468,0.0001274926,-0.1098999626096338,206.54,0.17891936,-0.10989997938275337
1740000,1.3761863,0.00012649914,-1.122357701892558,134.22535211267606,-0.34888554,-1.0646113667104926
1750000,1.3761929,0.00012550506,-0.9582264176090521,146.9264705882353,-0.08381318,-0.9592529324924245
1760000,1.3760338,0.0001245031,-0.21888659218910025,141.92537313432837,0.064052075,-0.29059117813320723
1770000,1.3756765,0.0001234995,-1.4250070820895158,172.23214285714286,0.2697911,-1.425007141727422
1780000,1.3755686,0.00012249972,-0.5389288961939099,202.2888888888889,-0.23433223,-0.5389289445347256
1790000,1.3756127,0.0001215008,-2.065994867296794,140.69230769230768,-0.3972797,-2.2212519476359542
1800000,1.3755802,0.0001205008,0.44762054269011015,127.15384615384616,0.08379028,0.5671291540883765
1810000,1.3756161,0.00011950119,-3.3771941113415833,139.63235294117646,-0.82740587,-3.350722378759242
1820000,1.375655,0.00011849825,-1.5692835668060205,148.88059701492537,-0.4346914,-1.621952946023906
1830000,1.3753067,0.00011749968,-1.424781793592401,124.05194805194805,-0.3929158,-1.4247818119920694
1840000,1.3752451,0.00011650081,-1.2363341634850693,138.21917808219177,-0.31195223,-1.1812832681462169
1850000,1.3750943,0.000115500115,-0.42137139043438115,133.4857142857143,0.07687603,-0.4886760088339658
1860000,1.3747805,0.00011449796,0.4678562187546049,154.640625,-0.072125815,0.46785617724526674
1870000,1.3746964,0.00011349612,0.19527104205611212,131.48684210526315,-0.104824305,0.19527103320548408
1880000,1.3743608,0.00011249791,-0.4407969760333202,139.97014925373134,-0.16031244,-0.4407969924496181
1890000,1.3739809,0.000111501715,-2.367454256114018,150.7,-0.56266284,-2.3674542422805516
1900000,1.373577,0.00011050227,-0.5958090744185911,138.96969696969697,-0.045381047,-0.595809080496882
1910000,1.3734848,0.000109499895,-1.4583322257269173,148.1846153846154,-0.33009276,-1.458332276917421
1920000,1.3733037,0.00010848987,-2.689599964254605,186.55555555555554,-0.67272615,-2.689600005607914
1930000,1.3730141,0.000107489665,0.9650842072383455,172.40350877192984,0.4179315,0.9650841420679762
1940000,1.3728286,0.00010649697,-0.08541694306373848,167.42372881355934,-0.04517197,-0.08541697970891403
1950000,1.3725208,0.00010550468,0.4702933237836179,193.22222222222223,0.20082895,0.4702933447228538
1960000,1.3724947,0.00010450748,-1.3527999613286248,159.66666666666666,-0.5264212,-1.352799958534657
1970000,1.3724455,0.00010350681,-0.9953966697326816,172.8360655737705,-0.019162264,-0.9953967084894415
1980000,1.372125,0.00010250348,-0.6530228535944064,150.5142857142857,-0.13396214,-0.5893884617565335
1990000,1.3718277,0.000101498415,-0.2796676058558301,136.53521126760563,-0.35396877,-0.48977747716954056
2000000,1.3717182,0.00010050377,-0.22864998916702461,148.0625,-0.013467591,-0.07322459679383497
2010000,1.371838,9.950181e-05,-0.30833084298079305,121.07407407407408,0.03752071,-0.24868503762409092
2020000,1.372093,9.849643e-05,-0.14353055355604738,141.23611111111111,-0.023370301,-0.21115342925672662
2030000,1.371943,9.749635e-05,0.6956135886997553,149.33898305084745,0.36804765,0.6956135638184466
2040000,1.3716072,9.6503994e-05,-0.8655342978092708,148.75714285714287,-0.2909199,-0.8655343241989613
2050000,1.3712454,9.5499716e-05,0.2627493434244146,135.0,-0.11466922,0.26274933795134225
2060000,1.3710496,9.450119e-05,-0.7301940752111156,139.66176470588235,0.29128277,-0.6655611952961381
2070000,1.3709716,9.350504e-05,-0.2904205628335202,140.97058823529412,0.28021482,-0.35955358814934024
2080000,1.370879,9.2497416e-05,-0.3863242174830344,156.43939393939394,0.24633738,-0.3863241956992583
2090000,1.3709714,9.150186e-05,0.9471125115087489,144.25,0.3526248,0.8058253945339293
2100000,1.3710899,9.0507994e-05,0.23194049508033676,123.08333333333333,0.35196054,0.3450729729498134
2110000,1.3708975,8.9506575e-05,-2.2943223302033458,115.92941176470588,-0.64379877,-2.260940492241865
2120000,1.3705226,8.850295e-05,0.8998716817647496,142.55223880597015,0.46336737,0.8116618227213621
2130000,1.3702493,8.7501736e-05,2.662552006402984,135.25333333333333,0.9548219,2.662552011311054
2140000,1.3701804,8.650013e-05,1.9110568173482647,123.91358024691358,0.93298215,1.8105774617753922
2150000,1.3700536,8.5502244e-05,1.4697013085801154,128.21333333333334,0.78856504,1.5812762441407693
2160000,1.3698651,8.450147e-05,1.7974786519758361,110.84269662921348,1.1438929,1.7974786098753468
2170000,1.3698162,8.349673e-05,1.3605555655911887,118.88888888888889,0.94085157,1.3605555903948383
2180000,1.3699683,8.2493214e-05,1.8116500113013898,123.7625,1.0780529,1.8116500159725546
2190000,1.37019,8.149751e-05,1.1482025363771362,115.65822784810126,0.7183118,1.1482025409423853
2200000,1.3700542,8.0502876e-05,0.5923499945845259,129.1578947368421,0.692857,0.5923499363033395
2210000,1.3698748,7.949813e-05,-0.5337223130908302,119.95294117647059,0.20740291,-0.5337223130990477
2220000,1.3695623,7.849635e-05,2.4699194804348004,125.36363636363636,1.035552,2.4699194450657087
2230000,1.36915,7.749908e-05,2.0405909058595584,116.52272727272727,1.0518178,2.04059087366543
2240000,1.3689724,7.650537e-05,0.8365025196212511,122.8974358974359,0.6824525,0.8365025264330399
2250000,1.3686396,7.550237e-05,2.158951367154038,136.13513513513513,1.2478828,2.1589513895278043
2260000,1.3683634,7.450494e-05,-1.8311524333934863,96.75247524752476,-0.07131289,-1.8311524462729398
2270000,1.3681959,7.350488e-05,1.7995717596495524,121.44871794871794,1.0433011,1.7995717726074731
2280000,1.3680959,7.249969e-05,0.37898733693505104,125.18987341772151,0.65137964,0.37898730995911584
2290000,1.3680457,7.149875e-05,0.6688026620944341,129.0,0.57071894,0.6688026560346285
2300000,1.3680521,7.0505856e-05,0.411350008773817,122.28571428571429,0.76624846,0.4113500383460805
2310000,1.3680454,6.9503694e-05,1.02724520074484,100.17204301075269,0.63244396,1.0272451935596363
2320000,1.368033,6.849907e-05,2.300471915397793,113.29213483146067,1.5818477,2.300471887745884
2330000,1.3680438,6.749752e-05,2.470605210664186,124.7012987012987,1.1676797,2.4706052248547605
2340000,1.3680112,6.649648e-05,1.2948138096434032,167.93103448275863,1.0456574,1.4067895097429293
2350000,1.3680471,6.54985e-05,2.559030808815852,131.0897435897436,1.5717752,2.4622354189617726
2360000,1.3679446,6.449589e-05,0.5736619900833343,128.46478873239437,0.66375464,0.5736619816489623
2370000,1.3679127,6.3497995e-05,2.1483194823118135,141.0,1.0985042,2.148319469557868
2380000,1.3678598,6.250277e-05,2.472864789963687,130.56338028169014,1.4521533,2.4728648159915294
2390000,1.3675848,6.1500614e-05,2.1204253123998216,118.97701149425288,1.1882162,2.1204252988956442
2400000,1.3673648,6.049677e-05,3.4377610110042784,131.46753246753246,1.5489919,3.437760974873196
2410000,1.3671918,5.950081e-05,3.9176333353806956,118.88461538461539,1.9334439,3.9176333220914388
2420000,1.367186,5.8501268e-05,3.4590400096215306,138.70666666666668,1.7097682,3.5741378208874046
2430000,1.367098,5.750066e-05,2.5799941360224588,138.26470588235293,1.2393359,2.359955875641283
2440000,1.3669454,5.6499557e-05,3.1425231272766654,124.73076923076923,1.8497854,3.228116445997848
2450000,1.3667965,5.549544e-05,1.355760457172392,123.67901234567901,1.3618455,1.3557604025175543
2460000,1.3665543,5.4502834e-05,2.627915449918142,102.28865979381443,1.6100723,2.6279154460608343
2470000,1.3662999,5.3507258e-05,2.5725857324033443,139.42857142857142,1.443568,2.5725857417498315
2480000,1.3660864,5.250654e-05,3.9497037071958876,122.39506172839506,2.0397837,4.062640045583248
2490000,1.3658726,5.1507843e-05,3.1116609929254415,118.04878048780488,1.7581939,3.0129036019185937
2500000,1.3657027,5.0507588e-05,1.6925232256789757,107.95348837209302,1.5418098,1.6925232515258843
2510000,1.3655944,4.9502894e-05,2.312141061841363,107.12631578947368,1.3300785,2.2311170128907296
2520000,1.3655971,4.850215e-05,2.9434749750682387,117.075,2.098148,3.029708660311169
2530000,1.3656701,4.7499845e-05,0.6097383596100787,128.8641975308642,1.4488564,0.6805475695990026
2540000,1.3657188,4.6497644e-05,2.2039928663011996,115.51190476190476,1.755141,2.1185929744559178
2550000,1.3656713,4.5495857e-05,0.8488799818003407,148.58461538461538,1.2118785,0.8488799711832633
2560000,1.365595,4.4501583e-05,3.2230533108761947,108.45555555555555,2.0032623,3.2230532897843256
2570000,1.3655561,4.3499214e-05,2.125526486242982,114.0,1.4344712,2.125526446206816
2580000,1.3654261,4.24954e-05,2.2855180537788176,122.06024096385542,1.7634926,2.2855180296373656
2590000,1.3654015,4.1494623e-05,1.8618395065747981,113.03488372093024,1.7228494,1.9430140604867654
2600000,1.3654609,4.0503215e-05,3.9203662789898015,113.86746987951807,2.376505,3.8137190082066117
2610000,1.3655357,3.949847e-05,2.8074674123762113,111.97752808988764,2.1970274,2.72825228092684
2620000,1.3655913,3.8497445e-05,0.930068661447377,97.69607843137256,1.2452626,1.0159747578131342
2630000,1.3654127,3.749926e-05,0.8650645191045178,100.93548387096774,0.9987316,0.8650644860600912
2640000,1.36538,3.649796e-05,-0.20148678551011376,133.52631578947367,0.9183831,-0.13624794552723565
2650000,1.3653183,3.549991e-05,0.566028226645742,136.01408450704224,1.0232306,0.4874111507087946
2660000,1.3650542,3.4499266e-05,1.1419701524766912,124.58208955223881,1.1638017,1.1419701545096155
2670000,1.3650082,3.3502685e-05,1.3490815408941772,130.22222222222223,1.0684943,1.349081516633799
2680000,1.3649491,3.2506923e-05,0.3035149776842445,131.7625,0.8391086,0.37125318139037
2690000,1.3649153,3.150187e-05,1.667578503970177,104.84946236559139,1.3854474,1.6683268425285176
2700000,1.3648334,3.0498804e-05,3.4625450695997904,107.07692307692308,2.0775857,3.369284816167277
2710000,1.3646773,2.9496821e-05,1.4125293368153802,100.96969696969697,1.074886,1.4125293514343222
2720000,1.3645852,2.850192e-05,3.2823380825797184,108.67857142857143,1.989344,3.2823380596403564
2730000,1.3645797,2.7510994e-05,3.6556293050781257,122.8170731707317,2.1589909,3.655629333290385
2740000,1.3645544,2.6508345e-05,3.777783800432509,138.86486486486487,2.1462615,3.7777837869283317
2750000,1.3645195,2.5496009e-05,3.955664193159958,116.4320987654321,2.3307233,3.955664184266402
2760000,1.3644798,2.4495072e-05,2.8000110179482665,110.21978021978022,2.0054605,2.80001102076782
2770000,1.3644475,2.350212e-05,2.234629762921225,104.06382978723404,1.8313683,2.234629701822996
